[215] Error : 47.64000, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 8 out of 100, Valid Correct 0 out of 4
[216] Error : 47.64001, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 8 out of 100, Valid Correct 0 out of 4
[217] Error : 47.64000, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 8 out of 100, Valid Correct 0 out of 4
[218] Error : 47.64000, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 8 out of 100, Valid Correct 0 out of 4
[219] Error : 47.64000, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 8 out of 100, Valid Correct 0 out of 4
[220] Error : 47.64000, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 8 out of 100, Valid Correct 0 out of 4
[221] Error : 47.64001, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 8 out of 100, Valid Correct 0 out of 4
[222] Error : 47.64001, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 8 out of 100, Valid Correct 0 out of 4
[223] Error : 47.64002, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[224] Error : 47.64001, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[225] Error : 47.64001, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[226] Error : 47.64002, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[227] Error : 47.64002, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[228] Error : 47.64002, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 6 out of 100, Valid Correct 0 out of 4
[229] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 6 out of 100, Valid Correct 0 out of 4
[230] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 6 out of 100, Valid Correct 0 out of 4
[231] Error : 47.64002, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 6 out of 100, Valid Correct 0 out of 4
[232] Error : 47.64002, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 6 out of 100, Valid Correct 0 out of 4
[233] Error : 47.64002, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[234] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[235] Error : 47.64004, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[236] Error : 47.64004, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[237] Error : 47.64004, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[238] Error : 47.64005, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[239] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[240] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[241] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 4 out of 100, Valid Correct 0 out of 4
[242] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 4 out of 100, Valid Correct 0 out of 4
[243] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 3 out of 100, Valid Correct 0 out of 4
[244] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 3 out of 100, Valid Correct 0 out of 4
[245] Error : 47.64003, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 3 out of 100, Valid Correct 0 out of 4
[246] Error : 47.64005, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 3 out of 100, Valid Correct 0 out of 4
[247] Error : 47.64005, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 4 out of 100, Valid Correct 0 out of 4
[248] Error : 47.64005, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 4 out of 100, Valid Correct 0 out of 4
[249] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 3 out of 100, Valid Correct 0 out of 4
[250] Error : 47.64005, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 3 out of 100, Valid Correct 0 out of 4
[251] Error : 47.64005, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 3 out of 100, Valid Correct 0 out of 4
[252] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[253] Error : 47.64005, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 5 out of 100, Valid Correct 0 out of 4
[254] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 6 out of 100, Valid Correct 0 out of 4
[255] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 6 out of 100, Valid Correct 0 out of 4
[256] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[257] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[258] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[259] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[260] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[261] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[262] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[263] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[264] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[265] Error : 47.64006, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[266] Error : 47.64007, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[267] Error : 47.64007, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[268] Error : 47.64007, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[269] Error : 47.64008, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[270] Error : 47.64009, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[271] Error : 47.64009, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[272] Error : 47.64008, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[273] Error : 47.64007, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[274] Error : 47.64008, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[275] Error : 47.64008, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[276] Error : 47.64008, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[277] Error : 47.64008, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[278] Error : 47.64009, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[279] Error : 47.64009, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[280] Error : 47.64010, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[281] Error : 47.64009, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[282] Error : 47.64010, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[283] Error : 47.64011, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[284] Error : 47.64009, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[285] Error : 47.64010, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[286] Error : 47.64010, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[287] Error : 47.64010, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[288] Error : 47.64010, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[289] Error : 47.64010, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[290] Error : 47.64011, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[291] Error : 47.64011, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[292] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[293] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[294] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[295] Error : 47.64011, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[296] Error : 47.64013, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[297] Error : 47.64013, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[298] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[299] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[300] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[301] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[302] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[303] Error : 47.64012, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[304] Error : 47.64013, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[305] Error : 47.64013, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[306] Error : 47.64013, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[307] Error : 47.64014, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[308] Error : 47.64014, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[309] Error : 47.64014, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[310] Error : 47.64015, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[311] Error : 47.64015, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[312] Error : 47.64015, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[313] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[314] Error : 47.64015, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[315] Error : 47.64015, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[316] Error : 47.64015, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[317] Error : 47.64015, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[318] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[319] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[320] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[321] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[322] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[323] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[324] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[325] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[326] Error : 47.64015, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[327] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[328] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[329] Error : 47.64017, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[330] Error : 47.64017, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[331] Error : 47.64017, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[332] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[333] Error : 47.64017, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[334] Error : 47.64017, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[335] Error : 47.64016, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[336] Error : 47.64017, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[337] Error : 47.64017, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[338] Error : 47.64017, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[339] Error : 47.64018, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[340] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[341] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[342] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[343] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[344] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[345] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[346] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[347] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[348] Error : 47.64020, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[349] Error : 47.64020, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[350] Error : 47.64021, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[351] Error : 47.64020, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[352] Error : 47.64019, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[353] Error : 47.64020, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[354] Error : 47.64020, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[355] Error : 47.64021, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[356] Error : 47.64020, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[357] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[358] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[359] Error : 47.64021, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[360] Error : 47.64021, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[361] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[362] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[363] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[364] Error : 47.64023, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[365] Error : 47.64024, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[366] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[367] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[368] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[369] Error : 47.64023, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[370] Error : 47.64022, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[371] Error : 47.64023, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[372] Error : 47.64024, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[373] Error : 47.64024, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[374] Error : 47.64024, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[375] Error : 47.64024, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[376] Error : 47.64025, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[377] Error : 47.64025, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[378] Error : 47.64024, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[379] Error : 47.64025, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[380] Error : 47.64025, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[381] Error : 47.64026, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[382] Error : 47.64026, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[383] Error : 47.64026, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[384] Error : 47.64026, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[385] Error : 47.64026, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[386] Error : 47.64026, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[387] Error : 47.64025, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[388] Error : 47.64026, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[389] Error : 47.64025, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[390] Error : 47.64027, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[391] Error : 47.64028, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[392] Error : 47.64027, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[393] Error : 47.64027, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[394] Error : 47.64028, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[395] Error : 47.64028, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[396] Error : 47.64028, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[397] Error : 47.64030, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[398] Error : 47.64030, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[399] Error : 47.64028, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[400] Error : 47.64029, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[401] Error : 47.64029, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[402] Error : 47.64028, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[403] Error : 47.64029, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[404] Error : 47.64029, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[405] Error : 47.64029, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[406] Error : 47.64030, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[407] Error : 47.64031, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[408] Error : 47.64031, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[409] Error : 47.64030, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[410] Error : 47.64030, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[411] Error : 47.64029, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[412] Error : 47.64030, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[413] Error : 47.64031, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[414] Error : 47.64030, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[415] Error : 47.64031, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[416] Error : 47.64031, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[417] Error : 47.64032, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[418] Error : 47.64032, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[419] Error : 47.64032, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[420] Error : 47.64032, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[421] Error : 47.64032, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[422] Error : 47.64033, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[423] Error : 47.64033, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[424] Error : 47.64032, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[425] Error : 47.64033, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[426] Error : 47.64034, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[427] Error : 47.64034, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[428] Error : 47.64035, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
[429] Error : 47.64035, Learning Rate : 0.01000, Decay Factor : 0.90000, Train Correct 7 out of 100, Valid Correct 0 out of 4
