[397] Error : 47.62541, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95331
[398] Error : 47.62524, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95330
[399] Error : 47.62508, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95329
[400] Error : 47.62490, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95329
[401] Error : 47.62473, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95328
[402] Error : 47.62455, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95328
[403] Error : 47.62439, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95327
[404] Error : 47.62421, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95326
[405] Error : 47.62403, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95326
[406] Error : 47.62384, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95325
[407] Error : 47.62367, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95324
[408] Error : 47.62349, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95323
[409] Error : 47.62328, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95323
[410] Error : 47.62309, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95322
[411] Error : 47.62288, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95321
[412] Error : 47.62270, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95320
[413] Error : 47.62249, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95320
[414] Error : 47.62231, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95319
[415] Error : 47.62208, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95318
[416] Error : 47.62186, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95317
[417] Error : 47.62165, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95316
[418] Error : 47.62144, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95316
[419] Error : 47.62123, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95315
[420] Error : 47.62100, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95314
[421] Error : 47.62077, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95313
[422] Error : 47.62055, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95312
[423] Error : 47.62031, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95311
[424] Error : 47.62008, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95310
[425] Error : 47.61984, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95309
[426] Error : 47.61959, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95308
[427] Error : 47.61936, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95307
[428] Error : 47.61909, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95306
[429] Error : 47.61884, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95305
[430] Error : 47.61859, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95304
[431] Error : 47.61833, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95303
[432] Error : 47.61806, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95302
[433] Error : 47.61781, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95301
[434] Error : 47.61752, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95300
[435] Error : 47.61724, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95298
[436] Error : 47.61697, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95297
[437] Error : 47.61668, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95296
[438] Error : 47.61639, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95295
[439] Error : 47.61609, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95294
[440] Error : 47.61581, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95292
[441] Error : 47.61551, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95291
[442] Error : 47.61519, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95290
[443] Error : 47.61486, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95288
[444] Error : 47.61456, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95287
[445] Error : 47.61423, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95286
[446] Error : 47.61392, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95284
[447] Error : 47.61358, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95283
[448] Error : 47.61323, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95282
[449] Error : 47.61290, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95280
[450] Error : 47.61253, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95279
[451] Error : 47.61217, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95277
[452] Error : 47.61181, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95276
[453] Error : 47.61144, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95274
[454] Error : 47.61108, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95272
[455] Error : 47.61069, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95271
[456] Error : 47.61031, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95269
[457] Error : 47.60992, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95268
[458] Error : 47.60951, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95266
[459] Error : 47.60911, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95264
[460] Error : 47.60870, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95262
[461] Error : 47.60828, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95261
[462] Error : 47.60785, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95259
[463] Error : 47.60742, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95257
[464] Error : 47.60698, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95255
[465] Error : 47.60652, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95253
[466] Error : 47.60606, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95251
[467] Error : 47.60561, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95249
[468] Error : 47.60511, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95247
[469] Error : 47.60465, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95245
[470] Error : 47.60416, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95243
[471] Error : 47.60366, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95241
[472] Error : 47.60315, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95239
[473] Error : 47.60262, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95237
[474] Error : 47.60211, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95234
[475] Error : 47.60156, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95232
[476] Error : 47.60101, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95230
[477] Error : 47.60048, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95227
[478] Error : 47.59990, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95225
[479] Error : 47.59933, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95223
[480] Error : 47.59874, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95220
[481] Error : 47.59812, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95218
[482] Error : 47.59753, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95215
[483] Error : 47.59691, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95212
[484] Error : 47.59627, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95210
[485] Error : 47.59563, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95207
[486] Error : 47.59498, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95204
[487] Error : 47.59433, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95201
[488] Error : 47.59362, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95198
[489] Error : 47.59293, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95195
[490] Error : 47.59223, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95192
[491] Error : 47.59150, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95189
[492] Error : 47.59078, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95186
[493] Error : 47.59001, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95183
[494] Error : 47.58926, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95180
[495] Error : 47.58849, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95177
[496] Error : 47.58767, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95173
[497] Error : 47.58688, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95170
[498] Error : 47.58606, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95166
[499] Error : 47.58521, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95163
[500] Error : 47.58436, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95159
[501] Error : 47.58348, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95155
[502] Error : 47.58259, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95152
[503] Error : 47.58167, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95148
[504] Error : 47.58074, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95144
[505] Error : 47.57980, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95140
[506] Error : 47.57885, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95136
[507] Error : 47.57786, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95132
[508] Error : 47.57685, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95127
[509] Error : 47.57583, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95123
[510] Error : 47.57478, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95119
[511] Error : 47.57371, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95114
[512] Error : 47.57264, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95110
[513] Error : 47.57153, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95105
[514] Error : 47.57040, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95100
[515] Error : 47.56925, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95095
[516] Error : 47.56808, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95091
[517] Error : 47.56687, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95086
[518] Error : 47.56565, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95080
[519] Error : 47.56441, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95075
[520] Error : 47.56314, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95070
[521] Error : 47.56183, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95064
[522] Error : 47.56053, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95059
[523] Error : 47.55917, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95053
[524] Error : 47.55781, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95048
[525] Error : 47.55640, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95042
[526] Error : 47.55497, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95036
[527] Error : 47.55352, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95030
[528] Error : 47.55203, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95024
[529] Error : 47.55052, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95018
[530] Error : 47.54897, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95011
[531] Error : 47.54739, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.95005
[532] Error : 47.54580, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94998
[533] Error : 47.54416, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94992
[534] Error : 47.54250, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94985
[535] Error : 47.54080, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94978
[536] Error : 47.53907, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94971
[537] Error : 47.53731, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94964
[538] Error : 47.53550, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94957
[539] Error : 47.53366, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94949
[540] Error : 47.53181, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94942
[541] Error : 47.52990, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94934
[542] Error : 47.52795, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94927
[543] Error : 47.52599, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94919
[544] Error : 47.52396, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94911
[545] Error : 47.52191, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94903
[546] Error : 47.51982, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94895
[547] Error : 47.51768, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94887
[548] Error : 47.51549, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94879
[549] Error : 47.51329, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94871
[550] Error : 47.51102, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94862
[551] Error : 47.50872, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94854
[552] Error : 47.50639, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94845
[553] Error : 47.50397, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94836
[554] Error : 47.50154, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94827
[555] Error : 47.49905, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94818
[556] Error : 47.49651, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94809
[557] Error : 47.49393, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94800
[558] Error : 47.49129, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94791
[559] Error : 47.48859, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94782
[560] Error : 47.48586, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94772
[561] Error : 47.48305, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94763
[562] Error : 47.48017, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94753
[563] Error : 47.47726, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94744
[564] Error : 47.47428, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94734
[565] Error : 47.47123, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94724
[566] Error : 47.46813, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94714
[567] Error : 47.46495, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94704
[568] Error : 47.46170, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94694
[569] Error : 47.45840, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94684
[570] Error : 47.45502, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94673
[571] Error : 47.45156, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94663
[572] Error : 47.44802, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94653
[573] Error : 47.44442, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94642
[574] Error : 47.44073, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94631
[575] Error : 47.43696, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94620
[576] Error : 47.43312, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94610
[577] Error : 47.42915, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94599
[578] Error : 47.42511, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94588
[579] Error : 47.42099, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94576
[580] Error : 47.41676, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94565
[581] Error : 47.41245, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94554
[582] Error : 47.40803, Learning Rate : 0.30000, Decay Factor : 0.30000, Train Correct 0 out of 100, Valid Correct 0 out of 4, Valid E 1.94542
